author_id,name_as_published,full_name,family,given_full,evidence_dois,n_papers_linked,n_papers_checked,n_papers_agreeing
94752,"VASEY, IT","Vasey, Ivan T.",Vasey,Ivan T.,10.1177/104438946804900704,1,1,1
94753,"SPEARMAN, FW","Spearman, Frankie W.",Spearman,Frankie W.,10.1177/104438946604700904,1,1,1
94754,"NADAL, RM","Nadal, Robert M.",Nadal,Robert M.,10.1177/104438946104200205,1,1,1
94755,"BROWN, BH","Brown, Benjamin H.",Brown,Benjamin H.,10.1177/104438945904000407,1,1,1
94756,"MOSCROP, M","Moscrop, Martha",Moscrop,Martha,10.1177/104438945803901011,1,1,1
94757,"MESSINGER, E","Messinger, Emanuel",Messinger,Emanuel,10.1177/104438945703800610,1,1,1
94758,"LIPELES, JC","Lipeles, Juliette C.",Lipeles,Juliette C.,10.1177/104438945603700905,1,1,1
94759,"SIMCOX, BR","Simcox, Beatrice R.",Simcox,Beatrice R.,10.1177/104438945603700804|10.1177/104438945603700904,2,2,2
94772,"BATES, VE","Bates, V. Edward",Bates,V. Edward,10.1177/104438947805900202,1,1,1
94773,"POWELL, JA","Powell, Judith A.",Powell,Judith A.,10.1177/104438947805900908,1,1,1
94774,"REDFERN, MA","Redfern, Margaret A.",Redfern,Margaret A.,10.1177/104438947705800205,1,1,1
94775,"LONG, I","Long, Irene",Long,Irene,10.1177/104438947605700402,1,1,1
94776,"DINGLE, PB","Dingle, Patty Berg",Dingle,Patty Berg,10.1177/104438947505600912,1,1,1
94777,"KRANTZLER, BJ","Krantzler, Barbara J.",Krantzler,Barbara J.,10.1177/104438947505600615,1,1,1
94778,"MAULTSBY, MC","Maultsby, Maxie C.",Maultsby,Maxie C.,10.1177/104438947505600105,1,1,1
94779,"ORADEI, DM","Oradei, Donna M.",Oradei,Donna M.,10.1177/104438947505600103,1,1,1
94780,"WAITE, NS","Waite, Nancy S.",Waite,Nancy S.,10.1177/104438947505600103,1,1,1
94781,"TEBOR, IB","Tebor, Irving B.",Tebor,Irving B.,10.1177/104438947505600307,1,1,1
94782,"ELDRED, CA","Eldred, Carolyn A.",Eldred,Carolyn A.,10.1177/104438947405500802,1,1,1
94783,"GRIER, VV","Grier, Velma V.",Grier,Velma V.,10.1177/104438947405500802,1,1,1
94784,"BERLINER, N","Berliner, Nancy",Berliner,Nancy,10.1177/104438947405500802,1,1,1
94785,"WEISBERG, LM","Weisberg, Lillian Miro",Weisberg,Lillian Miro,10.1177/104438947405500601,1,1,1
94786,"MCLANEY, M","McLaney, Martha",McLaney,Martha,10.1177/104438947305400511,1,1,1
94787,"MOSHER, LR","Mosher, Loren R.",Mosher,Loren R.,10.1177/104438947305400913,1,1,1
94789,"BEASLEY, LM","Beasley, Lou M.",Beasley,Lou M.,10.1177/104438947205300102,1,1,1
94791,"NOBEL, M","Nobel, Milton",Nobel,Milton,10.1177/104438947205300806,1,1,1
94793,"BOYD, S","Boyd, Susan",Boyd,Susan,10.1177/104438947005100709,1,1,1
94794,"CHICHESTER, CE","Chichester, C. Elizabeth",Chichester,C. Elizabeth,10.1177/104438946905000310,1,1,1
94795,"EIKENBERRY, DD","Eikenberry, Dennis D.",Eikenberry,Dennis D.,10.1177/104438946905000404,1,1,1
94796,"FOWLER, IA","Fowler, Irving A.",Fowler,Irving A.,10.1177/104438946704800501,1,1,1
94797,"JACOBS, GL","Jacobs, Gordon L.",Jacobs,Gordon L.,10.1177/104438946604700611,1,1,1
94798,"SUCHMAN, EA","Suchman, Edward A.",Suchman,Edward A.,10.1177/104438946404500509,1,1,1
94799,"MARRIAGE, AJ","Marriage, Adrian J.",Marriage,Adrian J.,10.1177/104438946204300201,1,1,1
94800,"PEPPER, GW","Pepper, Gerald W.",Pepper,Gerald W.,10.1177/104438946204300201,1,1,1
94801,"OTTO, MM","Otto, Margaret M.",Otto,Margaret M.,10.1177/104438946104200805,1,1,1
94802,"EISENBERG, MS","Eisenberg, Morton S.",Eisenberg,Morton S.,10.1177/104438945904000401,1,1,1
94803,"LEYENDECKER, GT","Leyendecker, Gertrude T.",Leyendecker,Gertrude T.,10.1177/104438945904000401,1,1,1
94804,"PYRKE, M","Pyrke, Marjorie",Pyrke,Marjorie,10.1177/104438945904000401,1,1,1
94805,"ROSS, M","Ross, Mabel",Ross,Mabel,10.1177/104438945603700508,1,1,1
94819,"BLATT, DO","Blatt, Donna O'Connell",Blatt,Donna O'Connell,10.1177/104438947705801002,1,1,1
94820,"STARR, DA","Starr, David A.",Starr,David A.,10.1177/104438947705801002,1,1,1
94821,"DIZENHUZ, IM","Dizenhuz, Israel M.",Dizenhuz,Israel M.,10.1177/104438947705800404,1,1,1
94822,"WINGET, C","Winget, Carolyn",Winget,Carolyn,10.1177/104438947705800404,1,1,1
94823,"PHILIP, MS","Philip, Marjorie S.",Philip,Marjorie S.,10.1177/104438947705800911,1,1,1
94824,"ZAPHIROPOULOS, L","Zaphiropoulos, Lela",Zaphiropoulos,Lela,10.1177/104438947605700709,1,1,1
94825,"DEMIRJIAN, A","Demirjian, Arlene",Demirjian,Arlene,10.1177/104438947605700709,1,1,1
94826,"GUTTENTAG, M","Guttentag, Merna",Guttentag,Merna,10.1177/104438947505600901,1,1,1
94827,"LIPNER, J","Lipner, Joan",Lipner,Joan,10.1177/104438947505600206,1,1,1
94828,"FISHER, JC","Fisher, Josephine C.",Fisher,Josephine C.,10.1177/104438947405500911,1,1,1
94829,"MAZOR, DL","Mazor, Diane Livingston",Mazor,Diane Livingston,10.1177/104438947405500111,1,1,1
94831,"NEBL, N","Nebl, Nikolaus",Nebl,Nikolaus,10.1177/104438947105200605,1,1,1
94832,"KOMINS, AS","Komins, Alan S.",Komins,Alan S.,10.1177/104438947005100303,1,1,1
94833,"DIGGS, MH","Diggs, Mary H.",Diggs,Mary H.,10.1177/104438946905000511,1,1,1
94834,"BALDWIN, KA","Baldwin, Katharine A.",Baldwin,Katharine A.,10.1177/104438946804900105,1,1,1
94835,"TYLER, IM","Tyler, Inez M.",Tyler,Inez M.,10.1177/104438946504600404,1,1,1
94836,"THOMPSON, SD","Thompson, Sophie D.",Thompson,Sophie D.,10.1177/104438946504600404,1,1,1
94837,"RIPPETO, RD","Rippeto, Robert D.",Rippeto,Robert D.,10.1177/104438946404500703,1,1,1
94838,"ANDERSEN, BH","Andersen, Betty H.",Andersen,Betty H.,10.1177/104438946304400712,1,1,1
94839,"HOW, JL","How, John L",How,John L,10.1177/104438946104200203,1,1,1
94840,"KRUPP, GR","Krupp, George R.",Krupp,George R.,10.1177/104438946004100201,1,1,1
94841,"WHEELER, ME","Wheeler, Mary Ella",Wheeler,Mary Ella,10.1177/104438946004100704,1,1,1
94842,"HUSEMAN, E","Huseman, Elsie",Huseman,Elsie,10.1177/104438945904001010,1,1,1
94843,"FOUNTAIN, G","Fountain, Gerard",Fountain,Gerard,10.1177/104438945703800509,1,1,1
94844,"TIBBITTS, C","Tibbitts, Clark",Tibbitts,Clark,10.1177/104438945603700911,1,1,1
94850,"HALE, BJ","Hale, B. John",Hale,B. John,10.1177/104438947805900706,1,1,1
94851,"STURGES, JS","Sturges, Jane S.",Sturges,Jane S.,10.1177/104438947805900903,1,1,1
94852,"MUNRO, JL","Munro, Jim L.",Munro,Jim L.,10.1177/104438947705800609,1,1,1
94853,"DECHTER, JF","Dechter, Judith F.",Dechter,Judith F.,10.1177/104438947505600508,1,1,1
94854,"EPHRAIM, N","Ephraim, Norm",Ephraim,Norm,10.1177/104438947505600607,1,1,1
94855,"WEISS, D","Weiss, David",Weiss,David,10.1177/104438947405500306,1,1,1
94856,"ELKIND, D","Elkind, David",Elkind,David,10.1177/104438947305400606,1,1,1
94857,"MURPHY, A","Murphy, Ann",Murphy,Ann,10.1177/104438947305400206,1,1,1
94859,"TOUSLEY, CM","Tousley, Clare M.",Tousley,Clare M.,10.1177/104438947205300601,1,1,1
94860,"GOLDEN, N","Golden, Nancy",Golden,Nancy,10.1177/104438947005101002,1,1,1
94861,"CHIRLIN, P","Chirlin, Phyllis",Chirlin,Phyllis,10.1177/104438947005101002,1,1,1
94862,"SHONE, B","Shone, Bernard",Shone,Bernard,10.1177/104438947005101002,1,1,1
94863,"HAMILTON, MT","Hamilton, Madrid T.",Hamilton,Madrid T.,10.1177/104438947005100715,1,1,1
94864,"MICHAEL, JA","Michael, John A.",Michael,John A.,10.1177/104438946905001005,1,1,1
94865,"BURNIS, JB","Burnis, Joan B.",Burnis,Joan B.,10.1177/104438946905000504,1,1,1
94866,"ACKERLY, WC","Ackerly, William C.",Ackerly,William C.,10.1177/104438946905000504,1,1,1
94867,"EZRA, J","Ezra, Julia",Ezra,Julia,10.1177/104438946905000503,1,1,1
94868,"NOLIN, BS","Nolin, Barbara S.",Nolin,Barbara S.,10.1177/104438946905000508,1,1,1
94869,"OSNOS, R","Osnos, Robert",Osnos,Robert,10.1177/104438946604700108,1,1,1
94870,"BELL, CW","Bell, Courtenay W.",Bell,Courtenay W.,10.1177/104438946404500104,1,1,1
94871,"KAPLAN, HL","Kaplan, Harvey L.",Kaplan,Harvey L.,10.1177/104438946404500104,1,1,1
94872,"PECK, HB","Peck, Harris B.",Peck,Harris B.,10.1177/104438946404500309,1,1,1
94873,"DUNCAN, MG","Duncan, Minna Green",Duncan,Minna Green,10.1177/104438946304400401,1,1,1
94874,"CLIFFORD, BJ","Clifford, Bernard J.",Clifford,Bernard J.,10.1177/104438946004100902,1,1,1
94875,"STONE, CE","Stone, Claire E.",Stone,Claire E.,10.1177/104438946004100712,1,1,1
94876,"HOGAN, VP","Hogan, Virginia Pettit",Hogan,Virginia Pettit,10.1177/104438945803900503,1,1,1
94877,"FORD, LS","Ford, Lyman S.",Ford,Lyman S.,10.1177/104438945803900811,1,1,1
94878,"STITT, PG","Stitt, Pauline G.",Stitt,Pauline G.,10.1177/104438945603700307,1,1,1
94894,"NEEDHAM, R","Needham, Russell",Needham,Russell,10.1177/104438947705800701,1,1,1
94895,"ISRAELY, RA","Israely, Robert A.",Israely,Robert A.,10.1177/104438947605700514,1,1,1
94896,"SCOTT, PB","Scott, Patricia Bell",Scott,Patricia Bell,10.1177/104438947605700108,1,1,1
94897,"WIGGINS, B","Wiggins, Belle",Wiggins,Belle,10.1177/104438947605700511,1,1,1
94898,"EAGLE, CJ","Eagle, Carol J.",Eagle,Carol J.,10.1177/104438947505600211,1,1,1
94899,"MCGARRITY, M","McGarrity, Michael",McGarrity,Michael,10.1177/104438947505600601,1,1,1
94900,"MADURO, RJ","Maduro, Renaldo J.",Maduro,Renaldo J.,10.1177/104438947405500801,1,1,1
94901,"MARTINEZ, CF","Martinez, Carlos F.",Martinez,Carlos F.,10.1177/104438947405500801,1,1,1
94902,"GUTHRIE, VL","Guthrie, Victor L.",Guthrie,Victor L.,10.1177/104438947305400106,1,1,1
94903,"GASDICK, JM","Gasdick, Jane M.",Gasdick,Jane M.,10.1177/104438947305400106,1,1,1
94904,"AMADA, G","Amada, Gerald",Amada,Gerald,10.1177/104438947205300902,1,1,1
94905,"SWARTZ, J","Swartz, Jacqueline",Swartz,Jacqueline,10.1177/104438947205300902,1,1,1
94906,"EDELSTEIN, RI","Edelstein, Rosalind I.",Edelstein,Rosalind I.,10.1177/104438947205300704,1,1,1
94907,"HOWLEY, JM","Howley, John M.",Howley,John M.,10.1177/104438947205300402,1,1,1
94909,"MITCHELL, ST","Mitchell, Sandra T.",Mitchell,Sandra T.,10.1177/104438947105200301,1,1,1
94910,"HAYNAM, M","Haynam, Marguerite",Haynam,Marguerite,10.1177/104438947005100612,1,1,1
94911,"KALIK, LM","Kalik, Lee M.",Kalik,Lee M.,10.1177/104438948306400912|10.1177/104438948506600109,2,2,2
94913,"ORKOW, BM","Orkow, Bonnie M.",Orkow,Bonnie M.,10.1177/104438948206300509,1,1,1
94914,"GULLOTTA, TP","Gullotta, Thomas P.",Gullotta,Thomas P.,10.1177/104438947906000207|10.1177/104438948106200207,2,2,2
94915,"DONOHUE, KC","Donohue, Kevin C.",Donohue,Kevin C.,10.1177/104438948106200207,1,1,1
94916,"BLOEDORN, JC","Bloedorn, Jack C.",Bloedorn,Jack C.,10.1177/104438948006100309,1,1,1
94917,"LEVINE, KG","Levine, Katherine Gordy",Levine,Katherine Gordy,10.1177/104438948907000302,1,1,1
94919,"RICH, LL","Rich, Linda L.",Rich,Linda L.,10.1177/104438948806901002,1,1,1
94920,"STEWART, BJ","Stewart, Betty J.",Stewart,Betty J.,10.1177/104438948806901009,1,1,1
94921,"KILGORE, LC","Kilgore, Laurie C.",Kilgore,Laurie C.,10.1177/104438948806900404,1,1,1
94923,"BRADFORD, JB","Bradford, Judith B.",Bradford,Judith B.,10.1177/104438948606700501,1,1,1
94924,"FREUDIGER, P","Freudiger, Patricia",Freudiger,Patricia,10.1177/104438948606700512,1,1,1
94927,"ZAENGLEINSENGER, MM","Zaenglein-Senger, Mary M.",Zaenglein-Senger,Mary M.,10.1177/104438948206300802|10.1177/104438948406500708|10.1177/104438948506600507,3,3,3
94928,"STEWART, CS","Stewart, Cyrus S.",Stewart,Cyrus S.,10.1177/104438948206300802|10.1177/104438948406500708|10.1177/104438948506600507,3,3,3
94930,"MEYSTEDT, DM","Meystedt, Diana M.",Meystedt,Diana M.,10.1177/104438948406500404,1,1,1
94931,"BURR, A","Burr, Audrey",Burr,Audrey,10.1177/104438948206300411,1,1,1
94932,"KLEIN, JM","Klein, Joan M.",Klein,Joan M.,10.1177/104438948106200910,1,1,1
94936,"WALD, E","Wald, Esther",Wald,Esther,10.1177/104438948106200213,1,1,1
94937,"AMATEA, ES","Amatea, Ellen S.",Amatea,Ellen S.,10.1177/104438948006100402,1,1,1
94938,"MUNSON, PA","Munson, Priscilla A.",Munson,Priscilla A.,10.1177/104438948006100402,1,1,1
94939,"ANDERSON, LM","Anderson, Linda M.",Anderson,Linda M.,10.1177/104438948006100402,1,1,1
94940,"RUDNER, RA","Rudner, Rebecca A.",Rudner,Rebecca A.,10.1177/104438948006100402,1,1,1
94941,"STARR, AMC","Starr, Ann Marie C.",Starr,Ann Marie C.,10.1177/104438948907000604,1,1,1
94942,"HANCOCK, BL","Hancock, Betsy Ledbetter",Hancock,Betsy Ledbetter,10.1177/104438948907000103,1,1,1
94943,"MCCORMACK, A","McCormack, Arlene",McCormack,Arlene,10.1177/104438948907000105,1,1,1
94944,"SELVAGGIO, M","Selvaggio, Marialena",Selvaggio,Marialena,10.1177/104438948907000105,1,1,1
94946,"PALMER, CE","Palmer, C. Eddie",Palmer,C. Eddie,10.1177/104438948406500602|10.1177/104438948606700602,2,2,2
94947,"KLASS, MD","Klass, Morris D.",Klass,Morris D.,10.1177/104438948406500310|10.1177/104438948506600209,2,2,2
94948,"MITROWSKI, CA","Mitrowski, Christine A.",Mitrowski,Christine A.,10.1177/104438948506600407,1,1,1
94950,"HIESTAND, EE","Hiestand, Elizabeth Engeler",Hiestand,Elizabeth Engeler,10.1177/104438948206300202,1,1,1
94951,"BAROZZI, RL","Barozzi, Ronald L.",Barozzi,Ronald L.,10.1177/104438948106200203|10.1177/104438948206300406|10.1177/104438948206301006|10.1177/104438948506600207,4,4,4
94952,"METZGER, MC","Metzger, Melodee C.",Metzger,Melodee C.,10.1177/104438948106200203,1,1,1
94953,"GWYN, FS","Gwyn, Felisha S.",Gwyn,Felisha S.,10.1177/104438948106200501,1,1,1
94954,"KOPPEL, F","Koppel, Flora",Koppel,Flora,10.1177/104438948006100906,1,1,1
94955,"STIMMLER, L","Stimmler, Leo",Stimmler,Leo,10.1177/104438948006100906,1,1,1
94956,"PERONE, F","Perone, Frank",Perone,Frank,10.1177/104438948006100906,1,1,1
94957,"MACON, LB","Macon, Lilian B.",Macon,Lilian B.,10.1177/104438947906000907,1,1,1
94958,"SCOTT, JF","Scott, John F.",Scott,John F.,10.1177/104438947906000801,1,1,1
94959,"WILLIAMS, VG","Williams, Vicki Gardine",Williams,Vicki Gardine,10.1177/104438948907000902,1,1,1
94960,"ROSEBERRY, MJ","Roseberry, Mary Jo",Roseberry,Mary Jo,10.1177/104438948907000507,1,1,1
94961,"LEWERT, G","Lewert, George",Lewert,George,10.1177/104438948806900604,1,1,1
94962,"STEVENS, D","Stevens, Dixie",Stevens,Dixie,10.1177/104438948806900504,1,1,1
94963,"BRUNN, LC","Brunn, Linda C.",Brunn,Linda C.,10.1177/104438948506600301,1,1,1
94964,"ADAMEK, M","Adamek, Margaret",Adamek,Margaret,10.1177/104438948506600803,1,1,1
94965,"KRYSTAL, E","Krystal, Esther",Krystal,Esther,10.1177/104438948306400201,1,1,1
94966,"MORANSACKETT, M","Moran-Sackett, Marsha",Moran-Sackett,Marsha,10.1177/104438948306400201,1,1,1
94967,"THOMPSON, SV","Thompson, Sylvia V.",Thompson,Sylvia V.,10.1177/104438948306400201,1,1,1
94968,"LINDEMANN, C","Lindemann, Constance",Lindemann,Constance,10.1177/104438948306401005,1,1,1
94969,"DREZNICK, J","Dreznick, June",Dreznick,June,10.1177/104438948206300105,1,1,1
94970,"ROWE, B","Rowe, Beatrice",Rowe,Beatrice,10.1177/104438948206300105,1,1,1
94971,"FAFFER, JI","Faffer, Jaclynn I.",Faffer,Jaclynn I.,10.1177/104438948106200607,1,1,1
94972,"STARTZ, MR","Startz, Morton R.",Startz,Morton R.,10.1177/104438948106200603,1,1,1
94973,"EVANS, CW","Evans, Claire W.",Evans,Claire W.,10.1177/104438948106200603,1,1,1
94974,"FINBERG, BD","Finberg, Barbara D.",Finberg,Barbara D.,10.1177/104438948006100612,1,1,1
94975,"MARPLES, M","Marples, Margot",Marples,Margot,10.1177/104438948606700806,1,1,1
94976,"BRAVERMAN, L","Braverman, Lois",Braverman,Lois,10.1177/104438948606700407,1,1,1
94977,"STERNBERG, M","Sternberg, Malka",Sternberg,Malka,10.1177/104438948506600812|10.1177/104438948606700416,2,2,2
94978,"GLASSBERG, E","Glassberg, Eudice",Glassberg,Eudice,10.1177/104438948406500208,1,1,1
94979,"UTTS, H","Utts, Harold",Utts,Harold,10.1177/104438948406500802,1,1,1
94980,"AMMONS, P","Ammons, Paul",Ammons,Paul,10.1177/104438948206300201,1,1,1
94981,"NOLLEN, SD","Nollen, Stanley D.",Nollen,Stanley D.,10.1177/104438948206300109,1,1,1
94982,"KLEINMAN, J","Kleinman, Judith",Kleinman,Judith,10.1177/104438948206300402,1,1,1
94983,"BRANTLEY, TI","Brantley, Thomas I.",Brantley,Thomas I.,10.1177/104438948206300402,1,1,1
94984,"LEVICK, K","Levick, Keith",Levick,Keith,10.1177/104438948106200406,1,1,1
94985,"BADDING, NC","Badding, Nancy C.",Badding,Nancy C.,10.1177/104438948907000903,1,1,1
94986,"RICHARDSON, VE","Richardson, Virginia E.",Richardson,Virginia E.,10.1177/104438948907000403,1,1,1
94987,"SCHUCHTS, RA","Schuchts, Robert A.",Schuchts,Robert A.,10.1177/104438948907000201,1,1,1
94988,"LESNOFFCARAVAGLIA, G","Lesnoff-Caravaglia, Gari",Lesnoff-Caravaglia,Gari,10.1177/104438948806900908,1,1,1
94989,"APPLEBY, GA","Appleby, George A.",Appleby,George A.,10.1177/104438948806900614,1,1,1
94990,"HONEY, E","Honey, Ellen",Honey,Ellen,10.1177/104438948806900607,1,1,1
94991,"GRANT, P","Grant, Peter",Grant,Peter,10.1177/104438948806900309,1,1,1
94992,"SCHWARTZBORDEN, G","Schwartz-Borden, Gwen",Schwartz-Borden,Gwen,10.1177/104438948606700807,1,1,1
94993,"KNAUT, SA","Knaut, Susan A.",Knaut,Susan A.,10.1177/104438948606700504,1,1,1
94994,"LEIKIN, C","Leikin, Celia",Leikin,Celia,10.1177/104438948606700201,1,1,1
94995,"BOOKIN, D","Bookin, Deborah",Bookin,Deborah,10.1177/104438948506600101,1,1,1
94996,"KIEREN, DK","Kieren, Dianne K.",Kieren,Dianne K.,10.1177/104438948506601006,1,1,1
94997,"HANNEKE, CR","Hanneke, Christine R.",Hanneke,Christine R.,10.1177/104438948506600801,1,1,1
94998,"SHIELDS, NA","Shields, Nancy A.",Shields,Nancy A.,10.1177/104438948506600801,1,1,1
94999,"CASSETTY, J","Cassetty, Judith",Cassetty,Judith,10.1177/104438948306400109|10.1177/104438948406500202,2,2,2
95000,"TONTI, M","Tonti, Mario",Tonti,Mario,10.1177/104438948206300308,1,1,1
95001,"HAWLEY, NP","Hawley, Nancy P.",Hawley,Nancy P.,10.1177/104438948106200105,1,1,1
95002,"BROWN, EL","Brown, Elizabeth L.",Brown,Elizabeth L.,10.1177/104438948106200105,1,1,1
95003,"KING, JE","King, John E.",King,John E.,10.1177/104438948106201001,1,1,1
95004,"RYAN, AS","Ryan, Angela Shen",Ryan,Angela Shen,10.1177/104438948106200205|10.1177/104438948506600603,2,2,2
95005,"EFFRON, AK","Effron, Anne Kurtzman",Effron,Anne Kurtzman,10.1177/104438948006100506,1,1,1
95006,"MAHONY, K","Mahony, Kevin",Mahony,Kevin,10.1177/104438948806900613,1,1,1
95007,"ERICKSON, WH","Erickson, Warren H.",Erickson,Warren H.,10.1177/104438948506600212,1,1,1
95008,"FREEDMAN, S","Freedman, Seena",Freedman,Seena,10.1177/104438948506600810,1,1,1
95009,"HOWARD, TU","Howard, Tina U.",Howard,Tina U.,10.1177/104438948506600805,1,1,1
95010,"JOHNSON, FC","Johnson, Frank C.",Johnson,Frank C.,10.1177/104438948506600805,1,1,1
95011,"ADDIS, M","Addis, Marsha",Addis,Marsha,10.1177/104438948406500901,1,1,1
95012,"SCHULMANMILLER, J","Schulman-Miller, Judith",Schulman-Miller,Judith,10.1177/104438948406500901,1,1,1
95013,"LIGHTMAN, M","Lightman, Meyer",Lightman,Meyer,10.1177/104438948406500901,1,1,1
95014,"DIGIULIO, JF","DiGiulio, Joan Ferry",DiGiulio,Joan Ferry,10.1177/104438948406500405,1,1,1
95015,"ANDERSON, RE","Anderson, Rosalie E.",Anderson,Rosalie E.,10.1177/104438948406500105,1,1,1
95016,"SIMOS, B","Simos, Bertha",Simos,Bertha,10.1177/104438948406500709,1,1,1
95017,"NEIL, JB","Neil, Jennifer Branch",Neil,Jennifer Branch,10.1177/104438948306401001,1,1,1
95018,"PRATT, CC","Pratt, Clara C.",Pratt,Clara C.,10.1177/104438948306400303,1,1,1
95019,"KOVAL, J","Koval, James",Koval,James,10.1177/104438948306400303,1,1,1
95020,"KRIM, A","Krim, Alaine",Krim,Alaine,10.1177/104438948306400907,1,1,1
95021,"FRANKENSTEIN, R","Frankenstein, Renate",Frankenstein,Renate,10.1177/104438948206300103,1,1,1
95022,"AKIN, G","Akin, Gib",Akin,Gib,10.1177/104438948106200804,1,1,1
95023,"KUGEL, L","Kugel, Linda",Kugel,Linda,10.1177/104438948106200407,1,1,1
95024,"JACOBSEN, RB","Jacobsen, R. Brooke",Jacobsen,R. Brooke,10.1177/104438947906001003,1,1,1
95025,"HUMPHRY, RA","Humphry, Ruth A.",Humphry,Ruth A.,10.1177/104438947906001003,1,1,1
95026,"LIPOVSKY, JA","Lipovsky, Julie A.",Lipovsky,Julie A.,10.1177/104438948907000710,1,1,1
95027,"JARRATT, KD","Jarratt, Kent D.",Jarratt,Kent D.,10.1177/104438948806900405,1,1,1
95028,"BLAKEWHITE, J","Blake-White, Jill",Blake-White,Jill,10.1177/104438948506600702,1,1,1
95029,"KLINE, CM","Kline, Christine Madeline",Kline,Christine Madeline,10.1177/104438948506600702,1,1,1
95030,"HALL, B","Hall, Bruce",Hall,Bruce,10.1177/104438948506600901,1,1,1
95031,"VALVANO, J","Valvano, John",Valvano,John,10.1177/104438948506600901,1,1,1
95032,"ERICKSON, VL","Erickson, V. Lois",Erickson,V. Lois,10.1177/104438948406500305,1,1,1
95033,"MARTIN, J","Martin, Joshua",Martin,Joshua,10.1177/104438948406500305,1,1,1
95034,"ELFERS, RA","Elfers, Robert A.",Elfers,Robert A.,10.1177/104438948306400811,1,1,1
95035,"LESTER, L","Lester, Lois",Lester,Lois,10.1177/104438948206300801,1,1,1
95036,"AUSTIN, KB","Austin, Katherine Biddle",Austin,Katherine Biddle,10.1177/104438948106200606,1,1,1
95037,"MANAK, JJ","Manak, Joseph J.",Manak,Joseph J.,10.1177/104438948106200606,1,1,1
95038,"HORWITZ, R","Horwitz, Robert",Horwitz,Robert,10.1177/104438948106200606,1,1,1
95039,"ELLENSON, GS","Ellenson, Gerald S.",Ellenson,Gerald S.,10.1177/104438948506600902|10.1177/104438948606700304|10.1177/104438948907001001,3,3,3
95040,"KEMP, JT","Kemp, James T.",Kemp,James T.,10.1177/104438948907000908,1,1,1
95041,"SANZENBACH, P","Sanzenbach, Paul",Sanzenbach,Paul,10.1177/104438948907000914,1,1,1
95042,"WARD, JP","Ward, Jane P.",Ward,Jane P.,10.1177/104438948907000909,1,1,1
95043,"WAKEHAM, K","Wakeham, Kathleen",Wakeham,Kathleen,10.1177/104438948907000610,1,1,1
95044,"PEIRCE, FJ","Peirce, Francis J.",Peirce,Francis J.,10.1177/104438948606701007,1,1,1
95045,"AUTH, PJ","Auth, Patricia J.",Auth,Patricia J.,10.1177/104438948606700906,1,1,1
95046,"ZARET, S","Zaret, Shirley",Zaret,Shirley,10.1177/104438948606700906,1,1,1
95047,"BURCH, G","Burch, Genevieve",Burch,Genevieve,10.1177/104438948006100204,1,1,1
95048,"MOHR, V","Mohr, Vicki",Mohr,Vicki,10.1177/104438948006100204,1,1,1
